"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",3779.68527865578,-0.00221470439341512,0.146683794236959,-0.0180305786242635,0.985614459158369,0.99987513073669
"ENSMUSG00000000028",107.190130939059,-0.0765964360152001,0.185701284491785,-0.45787700883198,0.647040805507389,0.99987513073669
"ENSMUSG00000000037",7.44625576822199,0.0695536475316548,0.172730626926441,0.550633406499966,0.58188500353787,0.99987513073669
"ENSMUSG00000000049",12.9787729347786,-0.00494566466913718,0.193672119518872,-0.0459924711197449,0.963316250737126,0.99987513073669
"ENSMUSG00000000056",718.100743117639,0.0960784801667265,0.157099951874501,0.581265133678389,0.561061775555965,0.99987513073669
"ENSMUSG00000000058",106.061539615693,-0.474164981296873,0.19167730570713,-2.43165739829435,0.0150299164033836,0.99987513073669
"ENSMUSG00000000078",3838.66528409285,-0.000756393185104431,0.159482146206368,-0.0136202514204726,0.989132947671798,0.99987513073669
"ENSMUSG00000000085",122.65744382149,0.0529786476319419,0.193577505652549,0.283256741590513,0.776980035051188,0.99987513073669
"ENSMUSG00000000088",4006.34304371455,-0.103742922829332,0.170336936957797,-0.641766345171095,0.521024904496077,0.99987513073669
"ENSMUSG00000000093",47.9050326367514,0.0404541690592091,0.198171152134883,0.542505592709327,0.587470255743068,0.99987513073669
"ENSMUSG00000000094",1.39356201388533,-0.0122930439411434,0.107817663330016,-0.137141335563585,0.890919080064163,0.99987513073669
"ENSMUSG00000000120",42.4898441013804,-0.0822617221928124,0.191623934814746,0.0848442622440644,0.932385204198611,0.99987513073669
"ENSMUSG00000000125",78.9787257281394,-0.00438136084597406,0.183824730778281,-0.0423196231864,0.966243902257919,0.99987513073669
"ENSMUSG00000000126",13.6216941480695,-0.186045995215529,0.187043729183834,-0.875758701342527,0.381161225756367,0.99987513073669
"ENSMUSG00000000127",129.043700935213,-0.0314915337479305,0.17828520889126,-0.206935796971514,0.836059999605929,0.99987513073669
"ENSMUSG00000000131",485.337697389749,-0.00801370175916859,0.175742964774043,-0.0287592515420547,0.977056599984786,0.99987513073669
"ENSMUSG00000000134",325.83883199599,0.0833344887556414,0.193229300484829,0.423038258931159,0.672267347484524,0.99987513073669
"ENSMUSG00000000142",800.896649747256,0.036409920923407,0.159342791725558,0.272309078152106,0.785384376531791,0.99987513073669
"ENSMUSG00000000148",129.200767688531,-0.0088677279352966,0.184794096297804,-0.0324210138506681,0.974136304666125,0.99987513073669
