"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",4237.02698613346,0.0955137071743219,0.265172145140958,0.218977433557649,0.826667626583029,0.947193578922487
"ENSMUSG00000000003",1176.80950124695,-0.501587250112484,0.429645350285609,-1.48471220512231,NA,NA
"ENSMUSG00000000028",250.442262562365,0.462600756049166,0.428204987600711,0.751960003123386,0.452075112108478,0.776167919654511
"ENSMUSG00000000037",17.8406755447597,-1.08462410849476,0.571015345196601,-1.11390835334292,0.265318505429496,0.654365569431558
"ENSMUSG00000000049",2.42032494533641,0.103600417070495,0.573722528754318,0.776886501723857,0.437225735718507,NA
"ENSMUSG00000000056",964.861104267522,-0.390550046606947,0.409646360259826,-1.00818593141693,0.313365210501259,0.687810229196415
"ENSMUSG00000000058",312.772257109661,-0.0275577808763984,0.338848829908863,-0.0974761073405995,0.922348307441053,0.979308260501849
"ENSMUSG00000000078",4465.51166059359,0.19547228808392,0.206151649920814,0.861620713549739,0.38889626876381,0.73469891737078
"ENSMUSG00000000085",561.42782296705,0.143764530203325,0.235362618278995,0.598058834064046,0.549800676855069,0.824007535964885
"ENSMUSG00000000088",8214.77974250999,0.353744092132263,0.368662639989098,1.1186077483347,0.263307516449336,0.652714552830134
"ENSMUSG00000000093",58.6543375337158,-0.0802616216317091,0.343460121701359,-0.0934011301763224,0.925584892693542,0.980438156166716
"ENSMUSG00000000094",6.16890314884793,0.271499576805721,0.554072103866443,0.603508171093472,0.546170681373755,0.822073519821831
"ENSMUSG00000000120",78.689808025349,-0.746595870559882,0.443304660224722,-1.14696903244134,0.251394419858384,0.643982415993027
"ENSMUSG00000000125",1.20861718820739,-0.181644233111761,0.5263372808546,0.0252244693676447,0.979875919430792,NA
"ENSMUSG00000000126",14.0340348313494,0.0182180763732106,0.486538065527057,0.251711209934954,0.801264291657629,0.937304412586697
"ENSMUSG00000000127",305.474284629594,-0.0470276075025159,0.229274607096854,-0.242705344777099,0.808233666705264,0.939756179154765
"ENSMUSG00000000131",1058.41680240663,0.0304973180701881,0.337185932253888,-0.0668565836244761,0.946695876912333,0.986781562129026
"ENSMUSG00000000134",572.677806153561,0.19884535286908,0.367567232895806,0.438995875750659,0.660664524712894,0.878935480376776
"ENSMUSG00000000142",499.875828138887,-0.581305535956751,0.403582157636751,-1.28863471747209,0.197525107862727,0.598281770246602
"ENSMUSG00000000148",221.838954669327,-0.199449480630401,0.261926257246748,-0.722228080131188,0.470154261911014,0.786171832992583
"ENSMUSG00000000149",569.874110947184,0.261646777362956,0.225936008866205,1.19110153511557,0.233613727309107,0.629220648456291
"ENSMUSG00000000154",1106.14525945558,-0.280817270783568,0.239828443726922,-0.965665660535508,0.334211507863713,0.700520945726097
"ENSMUSG00000000157",5.42752261770844,1.18940272152094,0.538225994230325,1.80936503920533,0.0703943108092229,0.443051573707859
"ENSMUSG00000000159",1283.6574599566,0.419272406986996,0.376089935893129,1.17214195450446,0.241140068188748,0.636444473375026
"ENSMUSG00000000167",29.3853765430522,0.902632064404442,0.435470861043496,1.85365102282826,0.0637891029088495,0.428493903749515
"ENSMUSG00000000168",2025.85501192535,-0.0783164592116255,0.207908468471212,-0.440517440253282,0.659562383666335,0.878521979273577
"ENSMUSG00000000171",7127.26631091148,0.381034568228887,0.314936546242137,1.32039380719138,0.186703570143179,0.590712419855373
"ENSMUSG00000000182",1.17255613013636,0.630420807299263,0.457641890163381,0.870878205560648,0.383820658007558,NA
"ENSMUSG00000000184",5156.68150362243,-0.511205533082516,0.309651684803091,-1.40699095592576,0.159430070607633,0.564035858452525
"ENSMUSG00000000194",1485.37066993242,-0.16533768981615,0.289956003910338,-0.617998955748816,0.536576026969529,0.816543002491823
"ENSMUSG00000000197",11.6094983914794,-0.971678641426594,0.576704679767084,-1.21475534294818,0.224459417705865,0.622907044249292
"ENSMUSG00000000202",3.16669894501277,0.188615633937294,0.558806663791239,0.528440413167457,0.597193694199199,NA
"ENSMUSG00000000204",493.231536029728,0.150390940995717,0.527068985972656,-0.196825208291636,0.843964323608013,0.952803282670861
"ENSMUSG00000000214",1.84505641810094,-0.418015705267961,0.552598748994829,-0.0788054586623826,0.937187362168735,NA
"ENSMUSG00000000216",252.38405039264,-0.607316089211492,0.432722068608715,-0.603013994954898,0.546499379139432,0.822073519821831
"ENSMUSG00000000223",16.9187058840321,0.00270641014904886,0.500347520105153,-0.166709601542879,0.867598550328065,0.960666811518796
"ENSMUSG00000000244",20.7295684351153,1.54646794962975,0.556415163489189,2.16600451582751,0.0303108418609764,0.312377786303761
"ENSMUSG00000000247",4.16742617210314,0.0649962420374536,0.544507244787088,1.22462536947776,0.220716404767738,0.620380558766303
"ENSMUSG00000000248",1.87380504858531,0.660690955400361,0.551031507862855,0.586556992469276,0.557501274161946,NA
"ENSMUSG00000000253",327.362695694541,-0.865640180046182,0.388291327918028,-1.54161812098775,0.123166419421587,0.523583640138095
"ENSMUSG00000000266",818.221515425299,-0.657897822520013,0.358531206951167,-1.82742661375983,0.0676356508591607,0.438001658791353
"ENSMUSG00000000275",2534.434496792,-0.684054836491134,0.235544344220491,-2.96104918924147,0.00306592968496264,0.0834984347648314
"ENSMUSG00000000276",117.361203665553,-0.138889838234366,0.386908324645856,-0.367129914970531,0.713522114036186,0.90314907529823
"ENSMUSG00000000278",1032.27141821148,0.690281097380869,0.320406168676621,1.90289424726758,0.0570543457827191,0.4073025192259
"ENSMUSG00000000282",391.211858180734,-0.314063964367176,0.374676153937727,-0.906406399668215,0.364720786730933,0.718296328291227
"ENSMUSG00000000290",1069.45539763089,2.56851867749899,0.460356016153995,4.43964358886302,9.01079789726777e-06,0.00163148485662698
"ENSMUSG00000000295",279.049738087471,0.656017268764952,0.388906472346951,1.61614692065724,0.106062551703001,0.503975704721309
"ENSMUSG00000000296",2.07114270772356,0.491396106024968,0.420362961955178,1.24578076044311,0.212844894784294,NA
"ENSMUSG00000000301",67.8737895046451,0.870456470424134,0.41241530209294,1.83684411586067,0.0662329111738092,0.433382851938214
"ENSMUSG00000000303",16769.8873964997,-0.487291767143653,0.300173838559424,-1.61073986054034,0.107236433863125,0.504613793977134
"ENSMUSG00000000305",9.40947309994563,-1.71916561886428,0.545261048223464,-2.8466467702064,0.00441823570166755,0.10331329284322
"ENSMUSG00000000308",30913.9940681192,-0.833875983023036,0.317684628280368,-2.1214909969182,0.0338805047866205,0.329180604047353
"ENSMUSG00000000317",22.6489067476131,-0.262275347104393,0.426953990075523,-0.715662178305741,0.474199970036564,0.787233866723721
"ENSMUSG00000000318",58.9987632263323,0.943605260182504,0.490285399654337,1.56771585353949,0.116947460155638,0.515797142798071
"ENSMUSG00000000320",24.3645182044363,0.416845341646833,0.44892662867735,0.609523454241827,0.542177531342951,0.819965940330922
"ENSMUSG00000000325",105.668221410923,-0.5147611323645,0.406221777113049,-0.777059012288163,0.437123954683391,0.768350350744669
