"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",3828.10973194055,-0.0306312189668602,0.147763747782141,-0.221318801576893,0.824844211402872,0.999988457055475
"ENSMUSG00000000003",1010.62919140653,-0.0597735370679796,0.0532160380957791,-3.52781543335198,0.000419004201715608,0.204727401814998
"ENSMUSG00000000028",166.439715052871,-0.201684461183729,0.192385992429858,-1.25888983200268,0.208070126978265,0.999988457055475
"ENSMUSG00000000037",29.1894512032313,-0.141200460734544,0.177785033364739,-0.537086844835741,0.591207627294521,0.999988457055475
"ENSMUSG00000000049",3.45391768572141,0.0831485037972376,0.123337308457253,0.370212322805808,0.711224295605097,0.999988457055475
"ENSMUSG00000000056",1088.28956835657,0.158052927956758,0.19338042831546,0.749429883492506,0.45359814499745,0.999988457055475
"ENSMUSG00000000058",340.624992108627,0.204058925620764,0.178829896727516,1.22041580099853,0.222307290404302,0.999988457055475
"ENSMUSG00000000078",4316.82827471605,0.261503066630461,0.149573353813959,1.75825116622196,0.0787047827562547,0.999988457055475
"ENSMUSG00000000085",530.967063514275,-0.00677718934707152,0.127042814353541,0.019366679875018,0.984548591028671,0.999988457055475
"ENSMUSG00000000088",7903.67532261341,-0.0670174099120311,0.168717651977004,-0.49428245620055,0.62110671337185,0.999988457055475
"ENSMUSG00000000093",58.3390673388402,-0.104571880305018,0.184816579199519,-0.628671558667083,0.529564101718401,0.999988457055475
"ENSMUSG00000000094",4.6195013040938,-0.102384848636544,0.160719385544844,-0.444440703473418,0.65672399071817,0.999988457055475
"ENSMUSG00000000120",98.4766593568185,-0.077521232986255,0.193762389174039,-0.397693394822401,0.6908562068795,0.999988457055475
"ENSMUSG00000000125",2.13576541224944,0.0578449562419905,0.111422718412232,0.610874911184424,0.541282395412328,0.999988457055475
"ENSMUSG00000000126",13.6808799896593,-0.0244005125025572,0.187679800766068,-0.113595281188876,0.909558628203719,0.999988457055475
"ENSMUSG00000000127",277.804870577602,-0.208797771503663,0.157834171606202,-1.31830507012715,0.187401544384256,0.999988457055475
"ENSMUSG00000000131",946.591519217039,0.0134539664562137,0.174451017317292,0.183047963862346,0.85476038462789,0.999988457055475
"ENSMUSG00000000134",498.999476956092,-0.0610026048474933,0.183323314893955,-0.336929107947484,0.736170341967938,0.999988457055475
"ENSMUSG00000000142",550.821412721298,-0.143358790802133,0.171131633077043,-0.85421775823392,0.39298434550242,0.999988457055475
"ENSMUSG00000000148",222.788140441066,0.0779527727308376,0.149136013607995,0.580898821121136,0.561308646933422,0.999988457055475
"ENSMUSG00000000149",531.692004304626,0.076930610098929,0.130812580759722,0.61110192950689,0.541132102528221,0.999988457055475
"ENSMUSG00000000154",1274.08345306016,0.0610191051550624,0.15076126665425,0.366172063504066,0.714236686821327,0.999988457055475
"ENSMUSG00000000159",989.294095781244,-0.0712443513478472,0.170315632580921,-0.516973691359945,0.605174524221801,0.999988457055475
"ENSMUSG00000000167",19.8974341176649,0.0956777021018955,0.191763264746722,0.589161719030461,0.555752794135745,0.999988457055475
"ENSMUSG00000000168",2063.0857395395,-0.0135860532245169,0.113728921883712,-0.0992283248293992,0.920956985873166,0.999988457055475
"ENSMUSG00000000171",7163.19562423164,-0.029062533216744,0.141559951573992,-0.333880075613575,0.738470055252293,0.999988457055475
"ENSMUSG00000000184",5415.93895063699,-0.235556227806141,0.118977916352316,-1.92726344947212,0.0539468061996128,0.999988457055475
"ENSMUSG00000000194",1551.85074111788,-0.10523400706106,0.168272720073091,-0.647163452276455,0.517526162326802,0.999988457055475
"ENSMUSG00000000197",22.5403252123728,0.146588835201051,0.17522735559269,0.800941543216625,0.423165488413032,0.999988457055475
"ENSMUSG00000000202",1.57363433217461,-0.0346548570269933,0.0832011766481693,-0.690653715904433,0.489783182129576,0.999988457055475
"ENSMUSG00000000204",296.068026663222,-0.165913189671741,0.168465267293726,-0.597989201630647,0.549847138295948,0.999988457055475
"ENSMUSG00000000214",2.56132698843843,-0.0134237508643719,0.128368408743697,-0.534082221152819,0.593284649659881,0.999988457055475
"ENSMUSG00000000216",248.189273125056,-0.373745494686436,0.192609539893825,-1.31204125214934,0.189506216137255,0.999988457055475
"ENSMUSG00000000223",16.6380943437181,0.0471531169846896,0.188975558815332,0.0733949462001055,0.941491839099005,0.999988457055475
"ENSMUSG00000000244",5.12465002447616,-0.00958240854803318,0.129090148945798,0.0794127216529393,0.936704350183207,0.999988457055475
"ENSMUSG00000000247",5.2970405559542,-0.0474600154205203,0.0990918206425158,-0.685083272510903,0.493291375122828,0.999988457055475
"ENSMUSG00000000248",0.713341303385698,0.00658671569369245,0.0500320794080758,0.274417930560882,0.783763465120549,0.999988457055475
"ENSMUSG00000000253",495.758595557966,0.15084531553892,0.178817082223367,0.754310825865312,0.450662603270141,0.999988457055475
"ENSMUSG00000000266",940.905084602055,-0.000921664397846142,0.158247436344107,0.0754261225071893,0.939875675649563,0.999988457055475
"ENSMUSG00000000275",2605.59665199046,0.0525874178221044,0.149748304490327,0.422480801690811,0.672674110859438,0.999988457055475
"ENSMUSG00000000276",128.77668277877,0.239175167108638,0.161764405662692,1.53778730842381,0.124100627763966,0.999988457055475
"ENSMUSG00000000278",739.948728752446,-0.0544936878949376,0.178352324260443,-0.470395985442164,0.638072131840976,0.999988457055475
"ENSMUSG00000000282",369.518202051109,-0.0847361383595952,0.186635680967044,-0.268570732209882,0.788260037324114,0.999988457055475
"ENSMUSG00000000290",158.870627763064,-0.228910318336367,0.188790348233822,-1.6954883639394,0.0899828157804694,0.999988457055475
"ENSMUSG00000000295",224.061250383352,-0.0472251363586615,0.188844493346586,-0.468296427318463,0.639572622977288,0.999988457055475
"ENSMUSG00000000296",1.88902772734631,0.047503493996778,0.0519417628398557,1.0883055271116,0.276460251344321,0.999988457055475
"ENSMUSG00000000301",52.4831380966661,0.0701501406706349,0.193688743401501,0.18114509132261,0.856253692244041,0.999988457055475
"ENSMUSG00000000303",18398.2671162812,-0.0109948366205041,0.150311006279305,-0.0441504686269785,0.964784463830594,0.999988457055475
"ENSMUSG00000000305",15.659136168604,0.0401459831633996,0.14455796827112,0.792890350682045,0.427841709715888,0.999988457055475
"ENSMUSG00000000308",39536.142457121,-0.211609609032072,0.169596078900263,-1.3203068772901,0.186732580363595,0.999988457055475
"ENSMUSG00000000317",19.6693797321374,-0.00576739409813343,0.185531994293483,0.105112141700338,0.916286824993526,0.999988457055475
"ENSMUSG00000000318",28.4833947480133,-0.0109590772605855,0.171756013185079,-0.206839345919736,0.836135326938972,0.999988457055475
"ENSMUSG00000000320",13.3888321674973,-0.10039228547445,0.186209065881245,-0.367400792885162,0.713320080249453,0.999988457055475
"ENSMUSG00000000325",105.01225981015,-0.18162287614971,0.193733585494302,-0.950016466810572,0.342103885597695,0.999988457055475
"ENSMUSG00000000326",1691.77393826855,-0.0430451895440151,0.116665466381619,-0.398593128179461,0.690193025822671,0.999988457055475
"ENSMUSG00000000339",595.492155616056,0.0725855840170507,0.152434622293511,0.392051557718786,0.69502011935706,0.999988457055475
"ENSMUSG00000000340",655.641443258193,-0.043206541819889,0.111740842856307,-0.374987956306101,0.707669423692629,0.999988457055475
"ENSMUSG00000000346",5558.00207377327,-0.0759356729498774,0.149273999713743,-0.541410627288937,0.588224583811784,0.999988457055475
"ENSMUSG00000000355",323.225395887887,-0.0839752866031564,0.162566707623765,-0.595995735857795,0.551178075362198,0.999988457055475
"ENSMUSG00000000359",28.3431395215347,0.118729875380413,0.194022666407914,0.61143005076133,0.540914913340302,0.999988457055475
"ENSMUSG00000000365",1.437750889662,-0.00733705566233405,0.0516201980046391,-0.953695555524466,0.340237770558318,0.999988457055475
"ENSMUSG00000000374",2269.26765552644,0.0616446305110611,0.159176765437323,0.408573781030717,0.682852475067561,0.999988457055475
"ENSMUSG00000000378",475.010674478687,-1.79712745124191e-05,0.127422038307982,-0.0180808968832047,0.985574317540248,0.999988457055475
"ENSMUSG00000000384",1124.80984917083,-0.00975821124449256,0.160537792100233,-0.0305912363238983,0.975595531280841,0.999988457055475
