"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",4531.00251890524,0.114214022018013,0.306083906880065,0.19179879363551,0.847899815960845,0.956817995185199
"ENSMUSG00000000003",1047.80316515034,-0.603145539460724,0.457642130735289,-1.41616493848211,NA,NA
"ENSMUSG00000000028",242.141692465843,0.416178232982432,0.445445714586586,0.742264714102911,0.457926966366777,0.79236617959622
"ENSMUSG00000000037",16.1132287633796,-1.2254649192843,0.57976050968817,-1.15333450693143,0.248773111879589,0.666690466883925
"ENSMUSG00000000049",3.17183334953397,0.437273945138042,0.597921920903474,0.858533653978765,0.390597855526757,NA
"ENSMUSG00000000056",995.96450683859,-0.361931145194678,0.427603172448551,-0.987544103284256,0.323375973199212,0.71344158726871
"ENSMUSG00000000058",286.224495687141,-0.0523695307515743,0.367582496656416,-0.0880726883809981,0.929818903521425,0.98083586251882
"ENSMUSG00000000078",4752.35697300845,0.208674579153743,0.265158153229076,0.658113177508176,0.510465408942728,0.813980953292689
"ENSMUSG00000000085",538.761232962362,0.0431844171858673,0.42812410698916,0.269242495339015,0.787743080665553,0.935368645826238
"ENSMUSG00000000088",7777.72228634161,0.361376156803161,0.38512856466868,1.10172762187738,0.270580104679965,0.679601236908787
"ENSMUSG00000000093",59.5839968434003,-0.0388767102003665,0.360543228930752,-0.089465015148258,0.928712355926356,0.980768157622625
"ENSMUSG00000000094",6.27991480621879,0.37766463219298,0.555623349269537,0.639465238412967,0.522520320493535,NA
"ENSMUSG00000000120",76.9019936631738,-0.671711519178732,0.45601930664067,-1.14668359115803,0.251512414557297,0.6674932487458
"ENSMUSG00000000125",7.23069974620624,0.952487966969091,0.591101604597472,0.0309997055665084,0.975269774485017,NA
"ENSMUSG00000000126",15.2382897280167,0.166598708727351,0.501229129507352,0.246664855754401,0.805167607283488,0.941265142087733
"ENSMUSG00000000127",294.628668846546,-0.0577316978888141,0.253619030126123,-0.217099673594923,0.828130668333556,0.951042845630689
